_id,AREA_ID,DATE_EFFECTIVE,DATE_EXPIRY,AREA_ATTR_ID,AREA_TYPE_ID,PARENT_AREA_ID,AREA_TYPE,AREA_CLASS_ID,AREA_CLASS,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,FEATURE_CODE,FEATURE_CODE_DESC,TRANS_ID_CREATE,TRANS_ID_EXPIRE,X,Y,LONGITUDE,LATITUDE,OBJECTID,Shape__Area,Shape__Length,geometry
376,2457740,2018-08-07T18:11:06,3000-01-01T05:00:00,25993196,528,,CITW,,,7,7,Humber River-Black Creek,Humber River-Black Creek (7),,,279754,-1,,,-79.5302719567,43.7507242813,17344785,58868732.515625,43438.9430476219,"{u'type': u'Polygon', u'coordinates': (((-79.49105341069303, 43.76350215283064), (-79.49008202501331, 43.759828409882275), (-79.48998065710109, 43.7593255316339), (-79.48965821699709, 43.75805711821766), (-79.48949434627085, 43.75744808265244), (-79.48922179149187, 43.75635812983149), (-79.48876250680591, 43.754512471530134), (-79.48858124800707, 43.753756659035346), (-79.48847930500921, 43.75332810175874), (-79.48834380098451, 43.75275850114894), (-79.48817356292444, 43.75202375170775), (-79.48946992365123, 43.75182578006379), (-79.4895185511649, 43.75189290648831), (-79.48957190220771, 43.75193255265657), (-79.48965398914582, 43.751962156064344), (-79.48970349179385, 43.75199666213671), (-79.4897747485622, 43.752039496246155), (-79.48983545013729, 43.7520846966884), (-79.48989292190936, 43.752137835871316), (-79.48995240851697, 43.752172495737625), (-79.4900878008623, 43.75229938847841), (-79.4902335368447, 43.75243114258827), (-79.4903424150251, 43.75250395354463), (-79.4904227339029, 43.75257067719581), (-79.49044253739534, 43.752587124045384), (-79.49052204886316, 43.75265692596859), (-79.4906267918296, 43.752735461071076), (-79.49089063612479, 43.75285752066487), (-79.49093675369937, 43.752868784831314), (-79.4909937234552, 43.75288601762994), (-79.49104124378145, 43.75290055830121), (-79.49111241795953, 43.75292780148651), (-79.49118058983981, 43.75293651092669), (-79.49126100424527, 43.7529544834968), (-79.4913640072371, 43.75296738104289), (-79.49143961713102, 43.752978017146894), (-79.49152303685226, 43.75299530566646), (-79.49173055814028, 43.753020767258626), (-79.4920687852362, 43.75297726143013), (-79.492190854866, 43.75294986118408), (-79.49229162649644, 43.75293444897043), (-79.49239750219698, 43.752915490535095), (-79.49367383510344, 43.7526325795947), (-79.49377782280962, 43.75260923619097), (-79.4938908382557, 43.75258386790542), (-79.49399860179534, 43.752550065108224), (-79.49412906545905, 43.75250756821844), (-79.49420960840266, 43.75248349411748), (-79.49428327235667, 43.75245494601945), (-79.49439186867357, 43.75240774910675), (-79.49459506428747, 43.75233453413354), (-79.49470661695567, 43.752271071891776), (-79.49490842286603, 43.75217535329439), (-79.49510448116304, 43.75205089325976), (-79.49526700969403, 43.75194837643007), (-79.4954058071032, 43.75185598476695), (-79.49565768344812, 43.751680588209204), (-79.49577267717821, 43.75156353189785), (-79.49592739315919, 43.75145437094432), (-79.49603612447332, 43.751384336417374), (-79.49614874307038, 43.75130024204009), (-79.49625625760325, 43.75121968485589), (-79.49636724867499, 43.75113953273405), (-79.49648636061842, 43.75105516819058), (-79.49662847015158, 43.750951244589835), (-79.49675565177152, 43.750881867002825), (-79.49687021688784, 43.750817736629685), (-79.49695273174696, 43.750775199176026), (-79.49704186507114, 43.75072878231566), (-79.49712533570924, 43.750688423052594), (-79.49723130631534, 43.75064662408311), (-79.49735158112601, 43.75061122520255), (-79.49744653731891, 43.75057070394797), (-79.49754534250694, 43.75053530438139), (-79.49763313271843, 43.75052040024094), (-79.49776971054798, 43.75049213921004), (-79.49997245889288, 43.74999272919379), (-79.50132223953894, 43.74968480836024), (-79.50222455295274, 43.7494929606908), (-79.50252009899849, 43.74941937870963), (-79.50275194664707, 43.74937452035922), (-79.50291017428287, 43.74933897968341), (-79.50305766156075, 43.749313052363), (-79.50325728799986, 43.74929703370481), (-79.50338123266688, 43.74927400502322), (-79.50352888170536, 43.749260048692314), (-79.50365846427952, 43.74925014329259), (-79.5038367329931, 43.749230523821865), (-79.50411696907427, 43.74920598578772), (-79.50433289881325, 43.74919712062035), (-79.50436076226158, 43.749195274313585), (-79.50449194643416, 43.749186601072864), (-79.5046376330676, 43.749171887285414), (-79.5047368055003, 43.7491526746467), (-79.50451925130842, 43.74902234600345), (-79.50429249571314, 43.74887170156804), (-79.50406203069166, 43.748751633906814), (-79.50385540662845, 43.748627874482246), (-79.50370155305171, 43.74847665030454), (-79.50362218590784, 43.74828561124315), ...),)}"
377,2457739,2018-08-07T18:11:06,3000-01-01T05:00:00,25993195,528,,CITW,,,6,6,York Centre,York Centre (6),,,279754,-1,,,-79.4678104835,43.7525653883,17344801,67805388.546875,40910.1746192152,"{u'type': u'Polygon', u'coordinates': (((-79.44043387852399, 43.76339750966616), (-79.4399843054519, 43.761557657532315), (-79.43966561826633, 43.761597995083676), (-79.43933851424806, 43.761548315426694), (-79.43902034882835, 43.76145362467403), (-79.438737181859, 43.76132294705603), (-79.43856155668615, 43.761142820068834), (-79.43846980150951, 43.760913231462595), (-79.4383314717827, 43.76071062121383), (-79.43810173792623, 43.760688003065425), (-79.4378398041513, 43.76063835438644), (-79.4376564480818, 43.76044472000181), (-79.43761362293505, 43.76019715498391), (-79.43773300448525, 43.75998567417174), (-79.4379738006689, 43.75982827530974), (-79.43810558536191, 43.75963031160849), (-79.438139581529, 43.759396299111074), (-79.4379670964159, 43.75918917828338), (-79.43770723112982, 43.75903151613994), (-79.43739874159144, 43.75898635064935), (-79.43712894087841, 43.75904471929136), (-79.43686301258059, 43.759116591218714), (-79.43655019879579, 43.75912093659151), (-79.43623273647243, 43.75909377435278), (-79.4359060090866, 43.75904409406272), (-79.43556261050115, 43.75897640106201), (-79.43525807037338, 43.75886371409752), (-79.43507662375593, 43.758697098168085), (-79.4349940681946, 43.75858903696618), (-79.4348405166673, 43.75846743346562), (-79.43469272880479, 43.758390848002364), (-79.43460748175181, 43.75826929219312), (-79.43439332380659, 43.75819716894406), (-79.43412639156644, 43.75812051429403), (-79.43386332474327, 43.758052862447116), (-79.43369072653245, 43.75795375834657), (-79.43372547909073, 43.757746760107906), (-79.43368648205858, 43.757535218490986), (-79.43348100645797, 43.75734159147179), (-79.43322303317545, 43.75724243693417), (-79.432982086036, 43.75718829775822), (-79.4327461231248, 43.75719716035085), (-79.43248995466287, 43.75722851350405), (-79.4322178698245, 43.75727785902926), (-79.43195662597608, 43.757327210360565), (-79.43173730692175, 43.757376586141035), (-79.43151178548315, 43.75743045837977), (-79.43134333328723, 43.757457360892666), (-79.4312765347014, 43.757488824919356), (-79.4310288927464, 43.75753368171003), (-79.43079559914987, 43.757574046056554), (-79.43054374373848, 43.75757839388241), (-79.43031212209966, 43.757515253556065), (-79.43027334521594, 43.75748822633207), (-79.43011241894094, 43.75737561314939), (-79.43002450165503, 43.75728476433533), (-79.42994707757089, 43.757194569969826), (-79.42981978176124, 43.756986654349184), (-79.42965847811242, 43.75675281222209), (-79.42951813996184, 43.75653849737494), (-79.42938785434703, 43.75635157018896), (-79.42923485497577, 43.75613419575169), (-79.42906061819367, 43.75594055307232), (-79.42886955480157, 43.7557686915421), (-79.42867156599041, 43.755594413045536), (-79.42854003383889, 43.75540494574748), (-79.4284737051838, 43.7552093712977), (-79.42845235550672, 43.754992879185096), (-79.4284044534193, 43.75475782796746), (-79.42832832588368, 43.75454329075331), (-79.42823669619973, 43.7543329743107), (-79.42805727426222, 43.75413137872852), (-79.42777005342919, 43.75402293118387), (-79.42749101584252, 43.75393603697343), (-79.42723373550565, 43.75381814680879), (-79.42693281329005, 43.75364439374291), (-79.42663685266764, 43.753476592856266), (-79.42637102779638, 43.75334231307499), (-79.4260838631869, 43.753183634627625), (-79.42582295564345, 43.75300120933313), (-79.42558521894739, 43.75284053642077), (-79.42535421422957, 43.75266959703788), (-79.4251054525249, 43.75248959934356), (-79.42487355883203, 43.7523266874666), (-79.42463707108014, 43.752174330493126), (-79.42439314980392, 43.75199957312315), (-79.42419667517048, 43.75182634090336), (-79.42397557527293, 43.75167480286049), (-79.42371924629802, 43.751495517180786), (-79.42347063831086, 43.75130973722319), (-79.42326648641861, 43.75112353651276), (-79.42316646805838, 43.75101427574384), (-79.42308196238086, 43.75092195658669), (-79.42293745732793, 43.75069369677701), (-79.42281242197733, 43.7504859636663), (-79.42272862041541, 43.750272020461125), (-79.4226684303644, 43.750043772249256), (-79.42257950036563, 43.74986938573851), (-79.42244681841599, 43.749719866805314), (-79.42229074216219, 43.749609766086465), ...),)}"
378,2457738,2018-08-07T18:11:06,3000-01-01T05:00:00,25993194,528,,CITW,,,18,18,Willowdale,Willowdale (18),,,279754,-1,,,-79.4165001175,43.776885737600004,17344817,37926494.109375,24766.996983523597,"{u'type': u'Polygon', u'coordinates': (((-79.39449150636952, 43.761572764619345), (-79.39460634321624, 43.761533805426325), (-79.39472093250369, 43.761494287816234), (-79.39483516223363, 43.761454337703185), (-79.39494910725143, 43.76141376613228), (-79.39506258099533, 43.761372725953166), (-79.39517579449964, 43.761331271367844), (-79.39528866126601, 43.76128915026478), (-79.39540101950995, 43.76124655152166), (-79.3955131299118, 43.761203547387865), (-79.39562486866728, 43.761159912721425), (-79.39573609886338, 43.76111581842099), (-79.39584710614416, 43.76107126474839), (-79.39595758025766, 43.761026116404004), (-79.39606781892324, 43.76098057168621), (-79.39617757414177, 43.76093440534071), (-79.39628694481446, 43.76088787849306), (-79.39639581963254, 43.76084072100789), (-79.39650433474058, 43.76079320304543), (-79.3966168137876, 43.760744320384745), (-79.39672879676274, 43.76069492409713), (-79.39684043274214, 43.76064498731496), (-79.39695153535723, 43.76059455487717), (-79.39706226591821, 43.760543707941295), (-79.39717252539336, 43.76049225739436), (-79.39728228872656, 43.760440329231734), (-79.39739153120111, 43.76038785142328), (-79.3975004264999, 43.76033493214042), (-79.39760878850231, 43.760281472204355), (-79.39771681576056, 43.760227561806126), (-79.3978242104119, 43.76017308366499), (-79.39793123299737, 43.76011819103548), (-79.39802924497339, 43.760067133773696), (-79.39814367815393, 43.76000684684299), (-79.39824919989238, 43.75995050338546), (-79.3983542504055, 43.759893628340755), (-79.39845865585461, 43.75983620355343), (-79.39856271396255, 43.759778427315574), (-79.39866626366016, 43.75972007445563), (-79.3987692054417, 43.759661234898644), (-79.39887165088066, 43.75960202576047), (-79.39897356308309, 43.759542230981296), (-79.39907502869347, 43.75948202166164), (-79.39917584909715, 43.75942134362026), (-79.39927630988582, 43.75936022411416), (-79.39937601362018, 43.759298680796746), (-79.40038676603145, 43.75865122852328), (-79.40328649419892, 43.756842940341365), (-79.40567486084545, 43.75532359057183), (-79.40674554772355, 43.75465008158824), (-79.40838409280188, 43.7536193204933), (-79.40838870434597, 43.75361635379444), (-79.41144921803266, 43.75165363305802), (-79.41153977870437, 43.75170399289069), (-79.41166036040991, 43.751757427264955), (-79.41173001420769, 43.7517883011888), (-79.41192768284688, 43.7518001282298), (-79.41212765149936, 43.751776158922816), (-79.41239381176851, 43.75173053812421), (-79.41266882968661, 43.75167333892833), (-79.4129000978698, 43.75163507126948), (-79.41295524754041, 43.751632403920965), (-79.41314863993553, 43.75159573612538), (-79.41339220653927, 43.75156206742717), (-79.4136576039251, 43.751536164737026), (-79.41392698877573, 43.75151773543019), (-79.41418573226794, 43.751559776568435), (-79.41444189839383, 43.7516679740172), (-79.41451376782534, 43.75171348385599), (-79.41468064482142, 43.75181912061817), (-79.41494559297192, 43.75194424574489), (-79.41523698373987, 43.75197811769787), (-79.41549565263814, 43.75189872962065), (-79.41569292347252, 43.75175243476811), (-79.41582205607587, 43.751581606143155), (-79.41594348422743, 43.75140543398915), (-79.41600962072049, 43.75119124501486), (-79.41607572763911, 43.75097122319374), (-79.41611786865951, 43.75075129175448), (-79.41618429447296, 43.75057795932492), (-79.4163460500924, 43.750437749078465), (-79.41650824905497, 43.750317503591425), (-79.41669948568457, 43.7502190259444), (-79.41693915748591, 43.750105029104766), (-79.4171906130241, 43.75001744982879), (-79.41740567609679, 43.74991886223786), (-79.41763838861036, 43.749816254420494), (-79.41788371934493, 43.74974755372713), (-79.41814800717081, 43.74971760726494), (-79.41839595726512, 43.74973089931281), (-79.41866568885926, 43.74971527645538), (-79.41896359602073, 43.749698565792855), (-79.41925729695323, 43.74967939405386), (-79.41948487428097, 43.74959745461045), (-79.41965254437198, 43.749474373117664), (-79.41986709796556, 43.74938089321146), (-79.42012807053456, 43.749311586578486), (-79.4203996524531, 43.7492940526654), (-79.42054730705071, 43.74929988916744), (-79.42070757664334, 43.74930622029584), ...),)}"
379,2457737,2018-08-07T18:11:06,3000-01-01T05:00:00,25993193,528,,CITW,,,11,11,University-Rosedale,University-Rosedale (11),,,279754,-1,,,-79.39431654479999,43.6711394318,17344833,26002990.5859375,29861.631463743797,"{u'type': u'Polygon', u'coordinates': (((-79.39003954025561, 43.69050392407774), (-79.39004117850439, 43.69051705854617), (-79.39007343821959, 43.69058103478782), (-79.39012011855108, 43.69062806643919), (-79.39022785903134, 43.69072082930438), (-79.39032126967601, 43.6907809486176), (-79.39040028188651, 43.69085280074157), (-79.3904702722487, 43.69094030642136), (-79.3905276290188, 43.69100360447418), (-79.3905779663696, 43.69105917266628), (-79.39079178205994, 43.69098837491697), (-79.39080771323083, 43.69102759978296), (-79.39083735272581, 43.691100547592725), (-79.39089760082163, 43.691245724007736), (-79.39091889859118, 43.691301336336934), (-79.39078724430219, 43.69132884460544), (-79.39021478337567, 43.69144901260639), (-79.39016319762722, 43.691458954488326), (-79.38954792986888, 43.69158969053361), (-79.38952661807808, 43.6915491101017), (-79.38874183639072, 43.69172497237047), (-79.3890698794723, 43.69251718007551), (-79.38888477967717, 43.6925582712282), (-79.38891882760421, 43.692634608287314), (-79.38912490543449, 43.69310496391565), (-79.38484736598458, 43.69402688675817), (-79.38188329802193, 43.694659371494694), (-79.38181241501373, 43.69471471017118), (-79.3813532167439, 43.69508702289033), (-79.38101714868911, 43.69485920197411), (-79.38081461465416, 43.694896004281674), (-79.38080838944602, 43.69488223481819), (-79.38079558843005, 43.694862598657195), (-79.38070378578374, 43.69480022295875), (-79.3807077681947, 43.694768839615996), (-79.38066202239266, 43.69472808803175), (-79.38061678650166, 43.694705483562736), (-79.38058096386052, 43.69470298879164), (-79.38053230986779, 43.694702451882), (-79.38044834721195, 43.69470922308155), (-79.3803618092931, 43.694707170259655), (-79.38030520062902, 43.694701719224206), (-79.38025636770813, 43.694691352600806), (-79.3801995935193, 43.69467558586093), (-79.38008069175568, 43.69462247958862), (-79.37989424683349, 43.69454181230164), (-79.3797266810926, 43.69447490054506), (-79.37957267831628, 43.69440016270772), (-79.37924574125405, 43.69423300587717), (-79.37892420411293, 43.69408350535881), (-79.37887827608672, 43.694054022479634), (-79.37867833968214, 43.693953725091156), (-79.3784405265848, 43.693861236204306), (-79.37821892419743, 43.693770717373205), (-79.37816221100277, 43.69372551545977), (-79.37807845052495, 43.69368814280017), (-79.3779811518651, 43.69365270890857), (-79.37788881377284, 43.69361812635473), (-79.3777711026965, 43.693591599757994), (-79.37764330247275, 43.69354245099507), (-79.37760112047769, 43.6935258794628), (-79.37743792115366, 43.6934617504144), (-79.37728390340862, 43.693390934028145), (-79.37715148131215, 43.69334565030747), (-79.37694608892023, 43.69326494882856), (-79.37675962428452, 43.69319801236178), (-79.37660016677017, 43.69313700059524), (-79.37650017759496, 43.693095675689854), (-79.37638664258873, 43.69306610973994), (-79.37617309527255, 43.69301876584218), (-79.37609470099821, 43.69299709579238), (-79.37596220759568, 43.692981244841796), (-79.37582971045558, 43.69297325186238), (-79.37561609854276, 43.692945529671945), (-79.37534037207645, 43.692876549442424), (-79.37514802619113, 43.69282356493422), (-79.3748942816455, 43.69274328400774), (-79.37474873096615, 43.692683500048204), (-79.37433612824552, 43.69250708991414), (-79.37418655636569, 43.692448759025304), (-79.37395895440353, 43.69235568694587), (-79.3737903502561, 43.69226943053818), (-79.37362677608672, 43.69217469122114), (-79.37351997672532, 43.69210547016333), (-79.37339148726235, 43.69201560301734), (-79.37328303892816, 43.691940322038626), (-79.3731528623204, 43.6918625864968), (-79.37304938786448, 43.69180548442796), (-79.37299935410752, 43.6917545085248), (-79.37294766072678, 43.691702315579825), (-79.37290597237708, 43.69166467982827), (-79.37284931067863, 43.69162728844424), (-79.37278504900686, 43.69158202144209), (-79.37274358996677, 43.69155336017705), (-79.37268974966085, 43.691490030121216), (-79.37262755314637, 43.69145381163135), (-79.37257159356808, 43.69141308141007), (-79.37249488414389, 43.691364784932034), (-79.37239741815924, 43.691317977450986), (-79.37226677347046, 43.69125154599668), ...),)}"
380,2457736,2018-08-07T18:11:06,3000-01-01T05:00:00,25993192,528,,CITW,,,19,19,Beaches-East York,Beaches-East York (19),,,279754,-1,,,-79.3066726326,43.6892684686,17344849,32155032.5859375,30975.8780338131,"{u'type': u'Polygon', u'coordinates': (((-79.29863870134947, 43.71514786351841), (-79.29836781566921, 43.71450833276768), (-79.29805921511414, 43.713778722095654), (-79.29777627705309, 43.71311783551304), (-79.29770827377006, 43.712959013974896), (-79.29740459876331, 43.71223439675545), (-79.29708213379347, 43.71146487399185), (-79.29682123798814, 43.7108422702757), (-79.29676173877445, 43.71069480481949), (-79.29644764712589, 43.70991623967664), (-79.29636516321067, 43.70971174604974), (-79.29619000806794, 43.70927755489095), (-79.295985574503, 43.70877653078358), (-79.29572184188447, 43.70819216558985), (-79.29528361685152, 43.70722471741297), (-79.29508540484801, 43.70674830312978), (-79.29474886023148, 43.70594046540771), (-79.2944937707419, 43.705357471805705), (-79.29421793930175, 43.70471314156959), (-79.29382480662132, 43.70382064998751), (-79.29366785478291, 43.703465041477905), (-79.29347607371577, 43.70301647664717), (-79.29313872839624, 43.70222287223613), (-79.29286133629759, 43.70158973314218), (-79.2927855438276, 43.7014161051439), (-79.29244124683433, 43.70061443870908), (-79.29232373369915, 43.700339830268106), (-79.29222404802881, 43.700108955313965), (-79.29222319877333, 43.70010698248988), (-79.29207707165996, 43.69980539892605), (-79.29191221808114, 43.6994841042709), (-79.29170959227518, 43.69910786872602), (-79.29148479375112, 43.698707963987445), (-79.29129489106626, 43.698352822868394), (-79.29115650340978, 43.69807227916448), (-79.29110351936028, 43.69796047642385), (-79.29095906422494, 43.69765568091633), (-79.29076885851083, 43.69722540458424), (-79.29048448871931, 43.6965505524493), (-79.29023287761176, 43.695975142852696), (-79.28998920700595, 43.69536177980409), (-79.2898204750099, 43.69494992180396), (-79.28968379897921, 43.69452813107982), (-79.28967673940856, 43.69451060158289), (-79.28943300965284, 43.69384298631147), (-79.28918040440293, 43.69322810163793), (-79.2890220303473, 43.69286918900274), (-79.28869661861864, 43.69208721278413), (-79.28853812476825, 43.69168638916573), (-79.28853363689872, 43.691675012230206), (-79.28835860769658, 43.691232337732366), (-79.28792431164996, 43.69017928146465), (-79.28775649834749, 43.68977881739397), (-79.2875539160129, 43.68929084083669), (-79.28700257781549, 43.68793924208398), (-79.28657658560991, 43.68690495427952), (-79.2862501028141, 43.68610022200031), (-79.28585973158701, 43.6851610425614), (-79.28528202504098, 43.68377459509951), (-79.28510911456806, 43.68334561898914), (-79.2849804430058, 43.683039845682465), (-79.28467666218665, 43.682311572176225), (-79.28437999927736, 43.68159612006025), (-79.28420419658242, 43.681164400565805), (-79.28406044800691, 43.680811439781024), (-79.28392621615717, 43.68048898422259), (-79.28390983686162, 43.680449653538076), (-79.28315523309097, 43.67863726856754), (-79.2830676265272, 43.678622466209596), (-79.28300446780153, 43.678617224584954), (-79.28247963729267, 43.67852451270626), (-79.28227738058236, 43.678490039678444), (-79.28213514164598, 43.67846510507239), (-79.2820451807156, 43.6784430153803), (-79.28200386463486, 43.67842697726608), (-79.28194374769772, 43.678393530738454), (-79.28189878039376, 43.67834121032582), (-79.28128329242635, 43.67686589795325), (-79.28054182442645, 43.67505951462625), (-79.28020708044598, 43.67427441546759), (-79.2790326884178, 43.671671390277915), (-79.279155767508, 43.671576727163234), (-79.2796687383728, 43.67118489923019), (-79.27965950745194, 43.67116923713432), (-79.27966062752562, 43.67115458513583), (-79.27966146070253, 43.67114039165183), (-79.27966857909907, 43.671119963362806), (-79.27967960579261, 43.671098975522504), (-79.27969686784247, 43.671085380784966), (-79.27971254047489, 43.6710757525664), (-79.27973290879255, 43.6710672765622), (-79.27975795831192, 43.67106391332518), (-79.27978443436439, 43.67106382031193), (-79.27980260650635, 43.67106585361255), (-79.2798183786314, 43.67106970955654), (-79.27982801010036, 43.67107418376391), (-79.27984116103853, 43.67107930384299), (-79.27985517071822, 43.671086972949425), (-79.27986303661865, 43.67109272194185), (-79.27987353226115, 43.67110165346562), ...),)}"
381,2457735,2018-08-07T18:11:06,3000-01-01T05:00:00,25993191,528,,CITW,,,20,20,Scarborough Southwest,Scarborough Southwest (20),,,279754,-1,,,-79.2597941333,43.713626505600004,17344865,53987872.90625,45132.3461099565,"{u'type': u'Polygon', u'coordinates': (((-79.2790326884178, 43.671671390277915), (-79.28020708044598, 43.67427441546759), (-79.28054182442645, 43.67505951462625), (-79.28128329242635, 43.67686589795325), (-79.28189878039376, 43.67834121032582), (-79.28194374769772, 43.678393530738454), (-79.28200386463486, 43.67842697726608), (-79.2820451807156, 43.6784430153803), (-79.28213514164598, 43.67846510507239), (-79.28227738058236, 43.678490039678444), (-79.28247963729267, 43.67852451270626), (-79.28300446780153, 43.678617224584954), (-79.2830676265272, 43.678622466209596), (-79.28315523309097, 43.67863726856754), (-79.28390983686162, 43.680449653538076), (-79.28406044800691, 43.680811439781024), (-79.28420419658242, 43.681164400565805), (-79.28437999927736, 43.68159612006025), (-79.28467666218665, 43.682311572176225), (-79.2849804430058, 43.683039845682465), (-79.28510911456806, 43.68334561898914), (-79.28528202504098, 43.68377459509951), (-79.28585973158701, 43.6851610425614), (-79.2862501028141, 43.68610022200031), (-79.28657658560991, 43.68690495427952), (-79.28700257781549, 43.68793924208398), (-79.2875539160129, 43.68929084083669), (-79.28775649834749, 43.68977881739397), (-79.28792431164996, 43.69017928146465), (-79.28835860769658, 43.691232337732366), (-79.28853363689872, 43.691675012230206), (-79.28853812476825, 43.69168638916573), (-79.28869661861864, 43.69208721278413), (-79.2890220303473, 43.69286918900274), (-79.28918040440293, 43.69322810163793), (-79.28943300965284, 43.69384298631147), (-79.28967673940856, 43.69451060158289), (-79.28968379897921, 43.69452813107982), (-79.2898204750099, 43.69494992180396), (-79.28998920700595, 43.69536177980409), (-79.29023287761176, 43.695975142852696), (-79.29048448871931, 43.6965505524493), (-79.29076885851083, 43.69722540458424), (-79.29095906422494, 43.69765568091633), (-79.29115650340978, 43.69807227916448), (-79.29129489106626, 43.698352822868394), (-79.29148479375112, 43.698707963987445), (-79.29170959227518, 43.69910786872602), (-79.29191221808114, 43.6994841042709), (-79.29207707165996, 43.69980539892605), (-79.29222319877333, 43.70010698248988), (-79.29232373369915, 43.700339830268106), (-79.29244124683433, 43.70061443870908), (-79.2927855438276, 43.7014161051439), (-79.29286133629759, 43.70158973314218), (-79.29313872839624, 43.70222287223613), (-79.29347607371577, 43.70301647664717), (-79.29366785478291, 43.703465041477905), (-79.29382480662132, 43.70382064998751), (-79.29421793930175, 43.70471314156959), (-79.2944937707419, 43.705357471805705), (-79.29474886023148, 43.70594046540771), (-79.29508540484801, 43.70674830312978), (-79.29528361685152, 43.70722471741297), (-79.29572184188447, 43.70819216558985), (-79.295985574503, 43.70877653078358), (-79.29619000806794, 43.70927755489095), (-79.29636516321067, 43.70971174604974), (-79.29644764712589, 43.70991623967664), (-79.29676173877445, 43.71069480481949), (-79.29682123798814, 43.7108422702757), (-79.29708213379347, 43.71146487399185), (-79.29740459876331, 43.71223439675545), (-79.29770827377006, 43.712959013974896), (-79.29777627705309, 43.71311783551304), (-79.29805921511414, 43.713778722095654), (-79.29836781566921, 43.71450833276768), (-79.29863870134947, 43.71514786351841), (-79.29866236740598, 43.71520334394427), (-79.29896155902051, 43.71590453730008), (-79.2991612731096, 43.71637295363243), (-79.29928671543475, 43.716670215361134), (-79.29978999883463, 43.71785923639469), (-79.30017943108798, 43.71876902623234), (-79.30055870797693, 43.719705800628496), (-79.3005925599442, 43.719785826786996), (-79.30102357988683, 43.72080479011093), (-79.30165563398775, 43.722273163788756), (-79.30210028568851, 43.72338097953968), (-79.30264501835651, 43.72472302547475), (-79.30229561961472, 43.72471313238659), (-79.30198503886743, 43.72473910342099), (-79.30140660210462, 43.72481993917127), (-79.30125449782209, 43.72483768628171), (-79.30053879476539, 43.72496747966458), (-79.3003543947955, 43.72500368476749), (-79.30029118934361, 43.72501607707599), (-79.29952994445588, 43.72517881911025), (-79.29941394639914, 43.72520362105336), (-79.2981158631908, 43.72550745888931), ...),)}"
